,time,PVgen,netload,demand,normdemand
0,735781.0,-0.011,18.119,18.108,0.5522078555745303
1,735781.0006944445,-0.011,15.716,15.706,0.4789582825079287
2,735781.0013888889,-0.011,14.187,14.176,0.43230056111246645
3,735781.0020833333,-0.011,13.681,13.67,0.41686996828494755
4,735781.0027777778,-0.011,11.369,11.358,0.34636496706513786
5,735781.0034722221,-0.011,10.764,10.753,0.32791534520614785
6,735781.0041666665,-0.011,10.489,10.478,0.31952915345206145
7,735781.004861111,-0.011,10.52,10.51,0.3205050012198097
8,735781.0055555556,-0.011,10.558,10.547,0.3216333252012686
9,735781.00625,-0.011,10.499,10.488,0.31983410587948274
10,735781.0069444444,-0.011,10.406,10.395,0.3169980483044645
11,735781.0076388889,-0.011,10.336,10.325,0.31486338131251523
12,735781.0083333333,-0.011,10.206,10.195,0.3108989997560381
13,735781.0090277778,-0.011,10.171,10.16,0.3098316662600634
14,735781.0097222222,-0.011,10.117,10.107,0.3082154183947304
15,735781.0104166665,-0.011,10.052,10.041,0.3062027323737497
16,735781.0111111111,-0.011,11.613,11.603,0.3538363015369602
17,735781.0118055554,-0.011,13.872,13.862,0.4227250548914369
18,735781.0124999998,-0.011,14.997,14.986,0.45700170773359355
19,735781.0131944446,-0.011,17.481,17.47,0.5327518907050499
20,735781.0138888889,-0.011,17.716,17.706,0.5399487679921932
21,735781.0145833332,-0.011,17.831,17.82,0.5434252256647962
22,735781.0152777778,-0.011,16.972,16.961,0.5172298121493046
23,735781.0159722222,-0.011,14.403,14.393,0.43891802878750913
24,735781.0166666667,-0.011,11.44,11.43,0.3485606245425713
25,735781.0173611111,-0.011,10.615,10.604,0.3233715540375701
26,735781.0180555556,-0.011,10.31,10.299,0.3140705050012198
27,735781.01875,-0.011,10.267,10.256,0.3127592095633081
28,735781.0194444443,-0.011,9.192,9.181,0.27997682361551596
29,735781.0201388889,-0.011,8.797,8.786,0.2679312027323737
30,735781.0208333333,-0.011,8.559,8.548,0.26067333495974626
31,735781.021527778,-0.011,12.145,12.135,0.37005977067577456
32,735781.0222222221,-0.011,12.38,12.369,0.3771956574774335
33,735781.0229166667,-0.011,12.435,12.424,0.37887289582825073
34,735781.0236111111,-0.011,13.866,13.855,0.422511588192242
35,735781.0243055555,-0.011,13.966,13.956,0.42559160770919735
36,735781.025,-0.011,14.014,14.003,0.42702488411807754
37,735781.0256944445,-0.011,14.016,14.005,0.42708587460356184
38,735781.026388889,-0.011,17.531,17.52,0.5342766528421565
39,735781.0270833332,-0.011,16.699,16.688,0.5089046108807026
40,735781.0277777779,-0.011,14.738,14.727,0.4491034398633813
41,735781.0284722222,-0.011,14.152,14.141,0.4312332276164918
42,735781.0291666666,-0.011,17.581,17.57,0.5358014149792633
43,735781.0298611111,-0.011,17.022,17.011,0.5187545742864113
44,735781.0305555556,-0.011,13.85,13.839,0.4220236643083679
45,735781.03125,-0.011,13.01,12.999,0.3964076604049768
46,735781.0319444444,-0.011,11.385,11.374,0.34685289094901195
47,735781.0326388889,-0.011,10.81,10.799,0.3293181263722859
48,735781.0333333333,-0.011,10.047,10.036,0.306050256160039
49,735781.0340277778,-0.011,7.487,7.476,0.2279824347401805
50,735781.0347222221,-0.011,6.782,6.771,0.2064832886069773
51,735781.0354166665,-0.011,6.336,6.325,0.19288241034398634
52,735781.036111111,-0.011,7.053,7.042,0.21474749939009513
53,735781.0368055555,-0.011,6.794,6.783,0.2068492315198829
54,735781.0375,-0.011,6.801,6.79,0.20706269821907783
55,735781.0381944445,-0.011,6.911,6.9,0.21041717492071238
56,735781.0388888889,-0.011,7.104,7.093,0.21630275676994387
57,735781.0395833333,-0.011,7.283,7.272,0.22176140522078555
58,735781.0402777778,-0.011,7.504,7.493,0.22850085386679678
59,735781.0409722222,-0.011,7.533,7.522,0.2293852159063186
60,735781.0416666665,-0.011,9.171,9.16,0.2793364235179312
61,735781.0423611111,-0.011,13.567,13.556,0.4133935106123444
62,735781.0430555557,-0.011,14.595,14.584,0.4447426201512564
63,735781.0437499998,-0.011,11.106,11.095,0.33834471822395706
64,735781.0444444444,-0.011,10.363,10.352,0.3156867528665528
65,735781.0451388889,-0.011,8.592,8.581,0.2616796779702366
66,735781.0458333332,-0.011,5.969,5.958,0.18169065625762382
67,735781.0465277778,-0.011,6.464,6.453,0.19678580141497926
68,735781.0472222222,-0.011,10.308,10.297,0.31400951451573555
69,735781.0479166667,-0.011,12.914,12.903,0.39348011710173214
70,735781.0486111111,-0.011,12.914,12.904,0.39351061234447426
71,735781.0493055554,-0.011,13.136,13.125,0.4002500609904855
72,735781.05,-0.011,14.534,14.523,0.4428824103439863
73,735781.0506944446,-0.011,14.583,14.572,0.4443766772383508
74,735781.0513888889,-0.011,11.517,11.507,0.35090875823371553
75,735781.0520833333,-0.011,8.627,8.616,0.26274701146621127
76,735781.052777778,-0.011,6.945,6.934,0.21145401317394485
77,735781.0534722221,-0.011,6.903,6.892,0.2101732129787753
78,735781.0541666667,-0.011,6.909,6.898,0.21035618443522808
79,735781.0548611111,-0.011,6.905,6.894,0.21023420346425956
80,735781.0555555556,-0.011,6.906,6.895,0.21026469870700168
81,735781.05625,-0.011,6.853,6.843,0.20867894608441082
82,735781.0569444444,-0.011,6.0,5.989,0.1826360087826299
83,735781.057638889,-0.011,7.634,7.623,0.23246523542327396
84,735781.0583333332,-0.011,8.958,8.948,0.2728714320565992
85,735781.0590277779,-0.011,9.032,9.021,0.2750975847767748
86,735781.0597222222,-0.011,9.051,9.041,0.27570748963161745
87,735781.0604166666,-0.011,7.294,7.283,0.22209685289094902
88,735781.0611111111,-0.011,6.198,6.187,0.18867406684557209
89,735781.0618055555,-0.011,5.553,5.543,0.16903513051963892
90,735781.0625,-0.011,6.009,5.998,0.1829104659673091
91,735781.0631944445,-0.011,6.879,6.868,0.20944132715296412
92,735781.0638888889,-0.011,6.912,6.902,0.21047816540619663
93,735781.0645833333,-0.011,6.915,6.904,0.21053915589168087
94,735781.0652777778,-0.011,8.076,8.065,0.2459441327152964
95,735781.0659722221,-0.011,10.591,10.58,0.32263966821175893
96,735781.0666666665,-0.011,10.407,10.396,0.31702854354720666
97,735781.067361111,-0.011,10.4,10.39,0.31684557209075387
98,735781.0680555556,-0.011,8.577,8.566,0.26122224932910465
99,735781.06875,-0.011,7.347,7.336,0.223713100756282
100,735781.0694444444,-0.011,5.79,5.779,0.17623200780678214
101,735781.0701388889,-0.011,5.399,5.388,0.16430836789460843
102,735781.0708333333,-0.011,5.303,5.292,0.16138082459136374
103,735781.0715277778,-0.011,5.447,5.437,0.16580263478897292
104,735781.0722222222,-0.011,5.448,5.437,0.16580263478897292
105,735781.0729166665,-0.011,5.994,5.984,0.18248353256891925
106,735781.0736111111,-0.011,8.906,8.895,0.27125518419126615
107,735781.0743055554,-0.011,8.857,8.846,0.26976091729690166
108,735781.0749999998,-0.011,9.678,9.667,0.29479751158819223
109,735781.0756944446,-0.011,9.568,9.558,0.29147353012929983
110,735781.0763888889,-0.011,7.725,7.714,0.235240302512808
111,735781.0770833332,-0.011,7.001,6.99,0.21316174676750427
112,735781.0777777778,-0.011,6.915,6.904,0.21053915589168087
113,735781.0784722222,-0.011,6.904,6.893,0.21020370822151743
114,735781.0791666667,-0.011,6.936,6.925,0.21117955598926566
115,735781.0798611111,-0.011,6.893,6.882,0.20986826055135396
116,735781.0805555556,-0.011,6.86,6.849,0.2088619175408636
117,735781.08125,-0.011,6.08,6.069,0.18507562820200046
118,735781.0819444443,-0.011,5.561,5.551,0.169279092461576
119,735781.0826388889,-0.011,5.167,5.157,0.15726396682117588
120,735781.0833333333,-0.011,5.203,5.192,0.1583313003171505
121,735781.084027778,-0.011,7.829,7.819,0.23844230300073188
122,735781.0847222221,-0.011,9.451,9.44,0.2878750914857282
123,735781.0854166667,-0.011,9.328,9.317,0.28412417662844597
124,735781.0861111111,-0.011,8.666,8.656,0.26396682117589654
125,735781.0868055555,-0.011,7.9,7.889,0.24057696999268113
126,735781.0875,-0.011,7.21,7.2,0.21956574774335202
127,735781.0881944445,-0.011,7.833,7.823,0.2385642839717004
128,735781.088888889,-0.011,10.561,10.551,0.32175530617223713
129,735781.0895833332,-0.011,10.521,10.511,0.3205354964625518
130,735781.0902777779,-0.011,10.433,10.422,0.3178214198585021
131,735781.0909722222,-0.011,9.469,9.459,0.2884545010978287
132,735781.0916666666,-0.011,7.184,7.173,0.21874237618931447
133,735781.0923611111,-0.011,8.52,8.51,0.25951451573554524
134,735781.0930555556,-0.011,8.987,8.976,0.2737252988533789
135,735781.09375,-0.011,8.98,8.97,0.2735423273969261
136,735781.0944444444,-0.011,7.057,7.046,0.21486948036106368
137,735781.0951388889,-0.011,6.091,6.08,0.18541107587216393
138,735781.0958333333,-0.011,5.257,5.246,0.15997804342522567
139,735781.0965277778,-0.011,5.393,5.382,0.16412539643815563
140,735781.0972222221,-0.011,6.382,6.371,0.1942851915101244
141,735781.0979166665,-0.011,7.294,7.283,0.22209685289094902
142,735781.098611111,-0.011,7.324,7.313,0.22301171017321295
143,735781.0993055555,-0.011,7.399,7.388,0.22529885337887287
144,735781.1,-0.011,7.365,7.354,0.2242620151256404
145,735781.1006944445,-0.011,7.046,7.035,0.2145340326909002
146,735781.1013888889,-0.011,6.911,6.9,0.21041717492071238
147,735781.1020833333,-0.011,10.543,10.532,0.3211758965601366
148,735781.1027777778,-0.011,10.327,10.316,0.31458892412783607
149,735781.1034722222,-0.011,9.965,9.954,0.3035496462551842
150,735781.1041666665,-0.011,12.618,12.608,0.3844840204928031
151,735781.1048611111,-0.011,12.629,12.619,0.3848194681629665
152,735781.1055555557,-0.011,13.113,13.102,0.39954867040741643
153,735781.1062499998,-0.011,14.618,14.607,0.4454440107343254
154,735781.1069444444,-0.011,11.204,11.193,0.341333252012686
155,735781.1076388889,-0.011,9.783,9.772,0.29799951207611614
156,735781.1083333332,-0.011,9.295,9.284,0.2831178336179556
157,735781.1090277778,-0.011,9.673,9.662,0.2946450353744816
158,735781.1097222222,-0.011,11.161,11.151,0.3400524518175164
159,735781.1104166667,-0.011,11.083,11.073,0.3376738228836301
160,735781.1111111111,-0.011,9.34,9.329,0.28449011954135156
161,735781.1118055554,-0.011,6.126,6.115,0.18647840936813856
162,735781.1125,-0.011,7.805,7.795,0.2377104171749207
163,735781.1131944446,-0.011,7.665,7.655,0.2334410831910222
164,735781.1138888889,-0.011,7.397,7.386,0.22523786289338862
165,735781.1145833333,-0.011,7.078,7.067,0.21550988045864844
166,735781.115277778,-0.011,7.042,7.032,0.2144425469626738
167,735781.1159722221,-0.011,6.247,6.236,0.19016833373993655
168,735781.1166666667,-0.011,5.757,5.746,0.17522566479629179
169,735781.1173611111,-0.011,5.413,5.402,0.1647353012929983
170,735781.1180555556,-0.011,5.402,5.392,0.16443034886557698
171,735781.11875,-0.011,5.599,5.588,0.1704074164430349
172,735781.1194444444,-0.011,10.317,10.306,0.3142839717004147
173,735781.120138889,-0.011,12.837,12.826,0.39113198341058797
174,735781.1208333332,-0.011,12.955,12.944,0.39473042205415954
175,735781.1215277779,-0.011,12.299,12.288,0.3747255428153208
176,735781.1222222222,-0.011,10.175,10.164,0.3099536472310319
177,735781.1229166666,-0.011,10.96,10.95,0.33392290802634783
178,735781.1236111111,-0.011,10.837,10.826,0.33014149792632347
179,735781.1243055555,-0.011,8.02,8.009,0.244236399121737
180,735781.125,-0.011,7.483,7.472,0.22786045376921202
181,735781.1256944445,-0.011,7.113,7.102,0.21657721395462307
182,735781.1263888889,-0.011,7.093,7.083,0.21599780434252255
183,735781.1270833333,-0.011,7.087,7.076,0.2157843376433276
184,735781.1277777778,-0.011,6.964,6.954,0.2120639180287875
185,735781.1284722221,-0.011,6.029,6.019,0.18355086606489388
186,735781.1291666665,-0.011,5.795,5.784,0.17638448402049278
187,735781.129861111,-0.011,7.165,7.155,0.21819346181995608
188,735781.1305555556,-0.011,8.991,8.98,0.2738472798243474
189,735781.13125,-0.011,8.663,8.653,0.26387533544767017
190,735781.1319444444,-0.011,7.268,7.257,0.22130397657965356
191,735781.1326388889,-0.011,6.024,6.013,0.18336789460844108
192,735781.1333333333,-0.011,5.162,5.151,0.15708099536472309
193,735781.1340277778,-0.011,5.158,5.148,0.1569895096364967
194,735781.1347222222,-0.011,7.087,7.076,0.2157843376433276
195,735781.1354166665,-0.011,10.246,10.236,0.31214930470846547
196,735781.1361111111,-0.011,10.542,10.532,0.3211758965601366
197,735781.1368055554,-0.011,10.571,10.56,0.3220297633569163
198,735781.1374999998,-0.011,9.02,9.009,0.2747316418638692
199,735781.1381944446,-0.011,7.901,7.891,0.2406379604781654
200,735781.1388888889,-0.011,9.539,9.528,0.29055867284703585
201,735781.1395833332,-0.011,10.416,10.406,0.31733349597462795
202,735781.1402777778,-0.011,9.57,9.559,0.29150402537204195
203,735781.1409722222,-0.011,9.175,9.164,0.2794584044888997
204,735781.1416666667,-0.011,9.08,9.069,0.2765613564283972
205,735781.1423611111,-0.011,9.069,9.059,0.2762564040009758
206,735781.1430555556,-0.011,7.944,7.934,0.24194925591607708
207,735781.14375,-0.011,6.409,6.398,0.19510856306416197
208,735781.1444444443,-0.01,5.504,5.494,0.16754086362527446
209,735781.1451388889,-0.008,3.037,3.029,0.09237009026591851
210,735781.1458333333,-0.008,3.671,3.663,0.11170407416443033
211,735781.146527778,-0.008,4.144,4.136,0.1261283239814589
212,735781.1472222221,-0.008,6.534,6.526,0.1990119541351549
213,735781.1479166667,-0.008,8.666,8.659,0.26405830690412296
214,735781.1486111111,-0.008,8.991,8.983,0.2739387655525738
215,735781.1493055555,-0.008,13.503,13.495,0.4115333008050744
216,735781.15,-0.008,14.414,14.406,0.43931446694315684
217,735781.1506944445,-0.008,15.874,15.866,0.4838375213466699
218,735781.151388889,-0.008,12.103,12.095,0.3688399609660893
219,735781.1520833332,-0.008,10.61,10.602,0.3233105635520859
220,735781.1527777779,-0.008,9.758,9.75,0.2973286167357892
221,735781.1534722222,-0.008,7.431,7.423,0.22636618687484752
222,735781.1541666666,-0.008,6.514,6.507,0.1984325445230544
223,735781.1548611111,-0.008,6.95,6.942,0.21169797511588193
224,735781.1555555556,-0.008,11.035,11.027,0.33627104171749206
225,735781.15625,-0.008,11.13,11.122,0.3391680897779946
226,735781.1569444444,-0.008,10.529,10.521,0.32084044888997315
227,735781.1576388889,-0.008,10.434,10.426,0.3179434008294706
228,735781.1583333333,-0.008,9.224,9.216,0.28104415711149056
229,735781.1590277778,-0.008,13.931,13.923,0.424585264698707
230,735781.1597222221,-0.008,13.18,13.172,0.4016833373993657
231,735781.1604166665,-0.008,13.561,13.553,0.4133020248841181
232,735781.161111111,-0.008,14.788,14.78,0.4507196877287143
233,735781.1618055555,-0.008,12.146,12.138,0.37015125640400093
234,735781.1625,-0.008,14.533,14.525,0.4429434008294706
235,735781.1631944445,-0.008,10.166,10.158,0.3097706757745791
236,735781.1638888889,-0.008,8.374,8.366,0.2551232007806782
237,735781.1645833333,-0.008,6.555,6.547,0.19965235423273966
238,735781.1652777778,-0.008,6.126,6.118,0.18656989509636496
239,735781.1659722222,-0.008,7.464,7.456,0.22737252988533788
240,735781.1666666665,-0.008,9.493,9.485,0.28924737740912415
241,735781.1673611111,-0.008,10.311,10.303,0.31419248597218835
242,735781.1680555557,-0.008,13.094,13.086,0.39906074652354234
243,735781.1687499998,-0.008,11.396,11.388,0.3472798243474018
244,735781.1694444444,-0.008,11.887,11.879,0.3622529885337887
245,735781.1701388889,-0.008,11.752,11.744,0.35813613076360085
246,735781.1708333332,-0.008,9.316,9.308,0.28384971944376675
247,735781.1715277778,-0.008,6.799,6.791,0.20709319346181995
248,735781.1722222222,-0.008,7.814,7.806,0.23804586484508417
249,735781.1729166667,-0.008,7.955,7.947,0.2423456940717248
250,735781.1736111111,-0.008,7.762,7.754,0.23646011222249327
251,735781.1743055554,-0.008,7.698,7.69,0.23450841668699682
252,735781.175,-0.008,7.588,7.58,0.23115393998536227
253,735781.1756944446,-0.008,7.457,7.449,0.22715906318614296
254,735781.1763888889,-0.008,7.365,7.357,0.2243535008538668
255,735781.1770833333,-0.008,7.071,7.063,0.2153878994876799
256,735781.177777778,-0.008,6.489,6.481,0.19763966821175896
257,735781.1784722221,-0.008,6.244,6.236,0.19016833373993655
258,735781.1791666667,-0.008,5.593,5.585,0.17031593071480847
259,735781.1798611111,-0.008,7.955,7.947,0.2423456940717248
260,735781.1805555556,-0.008,13.006,12.998,0.39637716516223465
261,735781.18125,-0.008,13.048,13.04,0.3976579653574042
262,735781.1819444444,-0.008,13.194,13.186,0.4021102707977555
263,735781.182638889,-0.008,13.203,13.195,0.40238472798243474
264,735781.1833333332,-0.008,13.698,13.69,0.4174798731397902
265,735781.1840277779,-0.008,13.699,13.691,0.4175103683825323
266,735781.1847222222,-0.008,14.422,14.414,0.4395584288850939
267,735781.1854166666,-0.008,10.054,10.046,0.30635520858746035
268,735781.1861111111,-0.008,8.537,8.529,0.26009392534764575
269,735781.1868055555,-0.008,7.341,7.333,0.2236216150280556
270,735781.1875,-0.008,7.081,7.073,0.21569285191510124
271,735781.1881944445,-0.008,6.026,6.018,0.18352037082215172
272,735781.1888888889,-0.008,6.177,6.169,0.1881251524762137
273,735781.1895833333,-0.008,9.259,9.251,0.2821114906074652
274,735781.1902777778,-0.008,9.365,9.357,0.28534398633813124
275,735781.1909722221,-0.008,9.48,9.472,0.28885093925347644
276,735781.1916666665,-0.008,9.546,9.538,0.2908636252744572
277,735781.192361111,-0.008,9.482,9.474,0.28891192973896074
278,735781.1930555556,-0.008,9.653,9.645,0.2941266162478653
279,735781.19375,-0.008,9.742,9.734,0.2968406928519151
280,735781.1944444444,-0.008,7.918,7.91,0.24121737009026592
281,735781.1951388889,-0.009,6.305,6.296,0.1919980483044645
282,735781.1958333333,-0.009,6.189,6.18,0.18846060014637714
283,735781.1965277778,-0.009,6.176,6.167,0.18806416199072942
284,735781.1972222222,-0.009,6.163,6.154,0.1876677238350817
285,735781.1979166665,-0.041,5.858,5.816,0.177360331788241
286,735781.1986111111,-0.078,5.905,5.826,0.17766528421566233
287,735781.1993055554,-0.077,10.28,10.203,0.31114296169797506
288,735781.1999999998,-0.075,13.128,13.053,0.398054403513052
289,735781.2006944446,-0.074,14.432,14.358,0.43785069529153453
290,735781.2013888889,-0.051,16.51,16.459,0.5019212002927543
291,735781.2020833332,-0.009,14.035,14.026,0.4277262747011466
292,735781.2027777778,-0.009,11.493,11.484,0.3502073676506465
293,735781.2034722222,-0.009,7.633,7.624,0.2324957306660161
294,735781.2041666667,-0.009,6.47,6.461,0.19702976335691633
295,735781.2048611111,-0.026,6.241,6.214,0.18949743839960967
296,735781.2055555556,-0.065,6.382,6.316,0.19260795315930712
297,735781.20625,-0.062,6.38,6.319,0.19269943888753355
298,735781.2069444443,-0.058,6.18,6.122,0.18669187606733348
299,735781.2076388889,-0.054,6.106,6.052,0.18455720907538423
300,735781.2083333333,-0.044,6.083,6.038,0.1841302756769944
301,735781.209027778,-0.009,6.065,6.056,0.18467919004635275
302,735781.2097222221,-0.009,6.239,6.23,0.18998536228348378
303,735781.2104166667,-0.009,5.985,5.976,0.18223957062698218
304,735781.2111111111,-0.009,5.913,5.904,0.18004391314954865
305,735781.2118055555,-0.009,6.014,6.005,0.183123932666504
306,735781.2125,-0.009,6.417,6.408,0.1954135154915833
307,735781.2131944445,-0.01,7.213,7.203,0.21965723347157842
308,735781.213888889,-0.01,7.43,7.42,0.22627470114662113
309,735781.2145833332,-0.01,7.425,7.415,0.22612222493291045
310,735781.2152777779,-0.012,7.738,7.725,0.23557575018297144
311,735781.2159722222,-0.001,10.601,10.6,0.32324957306660157
312,735781.2166666666,0.003,10.703,10.706,0.3264820687972676
313,735781.2173611111,0.007,10.649,10.656,0.32495730666016104
314,735781.2180555556,0.01,11.438,11.448,0.34910953891192975
315,735781.21875,0.012,15.665,15.677,0.4780739204684069
316,735781.2194444444,-0.009,15.244,15.235,0.46459502317638446
317,735781.2201388889,-0.01,14.965,14.955,0.45605635520858745
318,735781.2208333333,-0.01,13.108,13.098,0.39942668943644793
319,735781.2215277778,-0.01,14.404,14.395,0.4389790192729934
320,735781.2222222221,-0.01,14.457,14.448,0.4405952671383264
321,735781.2229166665,-0.01,10.5,10.49,0.31989509636496705
322,735781.223611111,-0.01,10.796,10.786,0.3289216882166382
323,735781.2243055555,-0.01,10.568,10.558,0.32196877287143205
324,735781.225,-0.01,10.694,10.685,0.32584166869968284
325,735781.2256944445,-0.01,9.923,9.914,0.3023298365454989
326,735781.2263888889,0.027,8.099,8.126,0.24780434252256645
327,735781.2270833333,0.041,7.245,7.286,0.2221883386191754
328,735781.2277777778,0.048,7.192,7.24,0.22078555745303732
329,735781.2284722222,0.054,7.246,7.3,0.22261527201756523
330,735781.2291666665,0.061,6.967,7.027,0.21429007074896317
331,735781.2298611111,0.068,6.787,6.855,0.2090448889973164
332,735781.2305555557,0.075,6.114,6.189,0.18873505733105636
333,735781.2312499998,0.083,6.317,6.4,0.19516955354964627
334,735781.2319444444,0.09,6.748,6.839,0.2085569651134423
335,735781.2326388889,0.098,10.118,10.216,0.3115393998536228
336,735781.2333333332,0.105,10.064,10.169,0.31010612344474264
337,735781.2340277778,0.113,9.978,10.091,0.3077274945108563
338,735781.2347222222,0.121,8.834,8.955,0.27308489875579406
339,735781.2354166667,0.129,7.446,7.575,0.23100146377165162
340,735781.2361111111,0.138,7.054,7.192,0.21932178580141498
341,735781.2368055554,0.146,8.356,8.502,0.2592705537936082
342,735781.2375,0.154,8.207,8.36,0.2549402293242254
343,735781.2381944446,0.161,10.427,10.588,0.322883630153696
344,735781.2388888889,0.169,12.277,12.446,0.37954379116857767
345,735781.2395833333,0.176,11.797,11.973,0.36511954135154917
346,735781.240277778,0.177,11.575,11.752,0.35838009270553794
347,735781.2409722221,0.176,8.956,9.132,0.27848255672115146
348,735781.2416666667,0.159,8.493,8.652,0.263844840204928
349,735781.2423611111,0.152,12.293,12.445,0.37951329592583555
350,735781.2430555556,0.149,12.015,12.164,0.37094413271529636
351,735781.24375,0.147,11.814,11.961,0.3647535984386436
352,735781.2444444444,0.148,11.635,11.782,0.35929494998780187
353,735781.245138889,0.161,10.58,10.741,0.32754940229324225
354,735781.2458333332,0.158,11.342,11.501,0.35072578677726274
355,735781.2465277779,0.181,8.931,9.112,0.27787265186630883
356,735781.2472222222,0.224,8.325,8.55,0.26073432544523056
357,735781.2479166666,0.233,7.789,8.022,0.24463283727738472
358,735781.2486111111,0.237,9.282,9.519,0.2902842156623567
359,735781.2493055555,0.26,12.766,13.026,0.3972310319590144
360,735781.25,0.274,15.1,15.374,0.46883386191754084
